visits.site	visits.country	visits.source	visits.site2	visits.traffic_source	visits.landingpage	visits.sendingpage	visits.user	visits.pages	visits.refpath	visits.year	visits.month	visits.day
ynet.co.il	376	1822	mako.co.il	4	ynet.co.il/articles/0,7340,L-4804493,00.html	mako.co.il/pzm-magazine/Article-1fba944671d3b51006.htm?partner=obarticle	lzd1GcYobhhnig9	["ynet.co.il/articles/0,7340,L-4804493,00.html"]	["paid.outbrain.com/network/redir?p=yb68oWZy4-m5ErJf6dr2XtYzsSTO_3uPChIodqhV1nWiCzop_Miiqjfi-tQXJqpVpLNzTOk6wwyNGcbBSXCxHSXBBUXKwJsPOICFcQjyuictz6_Jd-Ie-JK-4UXtYVDC4VXjmE3B6TsImLh3BoOciCsoHw_GCjC8hZhOlVtngqJ5VEm86oSBHIj_zBeGQF3o7aIfUHOEm4MOw6-uNTO9jrKz1by3S2thdwxdoHtUS8X-LmqtIp_oVEiuI7MPcB6evLWovsv7nB8S8g_e1XXNvTuzdN6I5--wilxV5SslaCcSvM7ctpaQ6cN6izvWnnc0t_Y1HTCFTR2f1meiImee_vmjYtHjeGqQUXCGBZMxyeiMgfUUtP18LkqUOMRrH_GLyZ8krzqAaqfos11MJCyeg_wfe0Tif0f0b8V3JuJ2JnOL-3teNgh3N2lSRTuTQ95nEwheMfH8VoKrM-5zXw2n5D-v9hU0_L7ApFM300N0hnJlOgqAVZVltyJyF272qEsaamaT9n46oJd3Atlo6QO1Pfw8an6S5u7pXdKByEzvBaMZQw6dhtpLl8PuELQ2KXw3BAZ9wv4YmUkDPoOPH2YOYPgY7LlWkqQwCGXA0Py4DoA-p4Z8x3Ies2QhggHxj7SKJSN5fecWSa-phTWlJ5MLvw4RfPd2uQ8BaGLVzVTgbDRdWwEptAPdVcrLNk116XjxQxZoR2nUbphJgAk2IgdoHScaHHm__8T5KFIEyk1x4yoj5hiuPXWHfFJNaeRGjdsH9rL7NoOGXqvFi1fBwDyzZl1qQhQu89s1fU4X5SmSxfa0DyUt6D3rcJZPTP58xv_I3-8xv57bKyJ1lAJeKvLk0ZWqzzmLqefrZxzB4y7DGRaGGXQlkT8sWRmVdb-ny-Ge_xialC37cTiwM2gc-sboLBiUUm2k13fFZ9Usk8Kmktc&c=b949a2b1&v=3"]	17	5	4
ynet.co.il	376	123017	mako.co.il	4	ynet.co.il/articles/0,7340,L-4804493,00.html	mako.co.il/?partner=headerlogo	DbDUQSRx0vUuEqa	["ynet.co.il/articles/0,7340,L-4804493,00.html"]	["paid.outbrain.com/network/redir?p=yb68oWZy4-m5ErJf6dr2XtYzsSTO_3uPChIodqhV1nXvFj94z86B8E5qpHP85Da1zrGhpqOvghPvtAexIM19I8zc-gP2vrRZfoaiyFvvKRCwVgC-NBxoEbD4WBDP21xwn_9TDMJCGHnhJp0k14hocMuSuqjqL2QHjqbRTWXgfRjh-GUNXR7f8WooJZHXBCCO8TjM-OE2Bau3KuYElcYM6zO8t7I0I-cbd0wE_UsjulbUZ1GmN7k-VSVMWHdlWFLX9xQ5dUvVnvtWzDsDSKR00kTAs67VinVI2Z0K7L_jWEhPwwKrRHAIz4gdkxn4_4i4ZBIxIKu_x_vVssS1wyr0JapGohVLNBhERogILEl2D1ffLH6bB797ZlKzp0X3QoLp_AXEBNKkX40xL5jcGzHwysgv3XVfdGVrWRMKsbyBlCSMRvzLHI-zzf6JC2ZMKp-Z1zM2j7n11uB1JyvjXYIpIBYtsQCV5svkyG6IBuzJ30x1EWEnWVaM86VMvZDcAbqGI0VbF01R85oi-PF1EMZNhrkdwA-t8h-QeKHvd4pWyc1OhCDA9SboLpt2Szzz_v4Jya1K2ePOoL0Dt4hbY40UGPSpoHzjrOzbA9tNN8mLxLvLCaUX4zNbDOUB4HdYJW-1w6757wE12TQznCrZWQquwB8MbbysWAmYI86XlzcZt-bpnR2NEdCGEbTvKyzAiPKzS2W3ySIg6-fVg4LUmB__VrmiPJMhbRid705sJc95Y88WxkZpeCw4q6OTIFkZjYq4_XhN-y2uepQxBpIKjwU0RAKq8EgJSToBWRLwcso22PHETRGuFpUufyCzh3_DvnUy4AVGD48icEudtfzr_MdnVC5szNIs-ANOYz-zy_y7dJU&c=a901052e&v=3"]	17	5	9
ynet.co.il	376	1822	mako.co.il	4	ynet.co.il/articles/0,7340,L-4956094,00.html	mako.co.il	lzd1GcYobhhnig9	["ynet.co.il/articles/0,7340,L-4956094,00.html"]	["paid.outbrain.com/network/redir?p=0cWWlrfe02ov6da-DpNFNrjELTRWnKEKZZ8Y4bRsh61lDgi3GZrFB32JLPNrRclP5-Ek-eeSQgkV7-ztwqmsIwSNvNtU8Q0KEao-tjwReqigZzBk9Djgr8K8dNcmrycL0qxsxIlcWsNSinWvQH4MIdKngMvXunxK95wfHZn9EbwcA-cWxHW0Rys6E8L-4k8YeBauN6aMsQodDOqXrjsZUTCt4rlcmT6WkuVZwm54KvVg_CcUnHyARVt8ckxZEDgHxlEPPU408REpI8KfA1MDXqwps1csCrVexHNde_3DnNmpIlDrzE59ETPShCNaKNoHyrjEObcyMOmJpfOwMlNFVYYt_gSxS6_vHB9gh0pLYP4K2DXb_aNbjvYYt7K6bl1Hri392vmZuahD21w0LrO_LkWdOEQIQbyNb8T8E227xFCu18jmfkE9i1zrh4-q5TwmSCURP-u5nT423Tv0fNiFkp0ERkfECQk_8_Et7cBrGPFIhlHgPK5wuH3ClIEi6K6wTQK9FInnStmTnLhuxVh42rGk4kJKj4j1CnDQD8hCZpVbp1_sI8A47sdS3ODC8mQ6e9UwbwLsij3NxhoacFivZBtufxktgxqCH4T7NcrwaEHO5f9Ilh4bCEDPwEARhL0hh9_l3JHllwk2gE_hyXkBzUhLSJ7iJOWJNR58iBPui_7Y0-1fifW49EFtymaA5H2gZ1eubFC-_Vs80bSkDzdYry25y3eHudH9zF-NkDEe-RlbYQ2AQyr3-e6VUlL-0oh6vKEZ_Jgq_3X-rZBfLgL5_e3dQtsUvAQyf5J0-JjfGBYSyA_0VkQmSQPHOstYnx4slh1bTIe1NtszUazlknoTB1lg69X4XsH-IcTVZlLpW9yJ7wx2JhybeO5-oR2G0zBfgO1A_lcXQK-jd1jaCnu8VOQB_d7qByQ6DKa7zatooCjv-smnPgzyKmEbnxEpOS18&c=edda740f&v=3"]	17	5	5
ynet.co.il	376	1560	mako.co.il	4	ynet.co.il/home/0,7340,L-8,00.html	mako.co.il/living-rooms/other/Article-934326f4eeeab51006.htm?partner=obarticle	m00ecljdmt7f0l8feqgja99b5ok	["ynet.co.il/home/0,7340,L-8,00.html"]	["ynet.co.il/home/0,7340,L-8,00.html"]	17	5	2
ynet.co.il	376	1577	mako.co.il	4	ynet.co.il/articles/0,7340,L-4937061,00.html	mako.co.il/music-24/articles/Article-1ccd4a100922251006.htm?partner=tagit	qUXj7vLYGGWI5ec	["ynet.co.il/articles/0,7340,L-4937061,00.html"]	["paid.outbrain.com/network/redir?p=C-lMUUzD-zxMNq2BTqE6akQr-9cR4RPQDYVAq1qR9QicuZJY2PLm081YUeYrKhR3kMEF8vcZVfD8tDMlnxOCJV8BNHg4CXTrveLgM2GwROcSNevvV0aFfImooP8YomfS-F8lISZxvg0yYO2vg0R32awnqdTakxONuqaaulRO-IBuHOa7D2x-rIG5xsT2havivUU7mxsFL_G7Epm_fcmJreR9Sl4Iv7hq0lZDd1jTolUZ4qT_Yq0ldwVbzZ_kLjTVfPSCWhio119f4_woZKtbcmqLNAl5nlWX1y0ZLEzy8SnHR6WaM2JZxGq8Tb1PZLhSTg0rwDVxoWIFOB3cIOItGTnMWBPUUfzE7NlxxWOFIxuL9qOwivyL2qPRbJ_EDMblgG2f7fNaYTuKMlECpiiqvsOuL_3xm9C9yAIO4tLWuCVrJVt_QJkIBBqOK0iK_o9tc61vbtBvzHnk2ai5MSCAXVpq33ZFhropttssTi1mccYI0DfZzgCN6jXl8LENyA5MKpDV_tP6y3hywxHrCuCn7TnlUfT9YOPOeCvaw9H7oFK3VUSASa6z7TOxvWdXgYLhfBmgEPFIKqu2r3APdoZRiEAtRxgW50ObsLRZoz6juUVJsIBqoUn35tCXJfYGpHKJetGFPqri6CCJm-NKxhw78FzN0aZwiV2W6ZGcdi4SxiQXoqzY2OrrWpUjLQ7fXxALm4qtqsnbCpQJ9T2vhr0Mj2RFwU3P7aZnH21_UtuH_0xDekp7PmeEFhuXBdl0Og5gWs4AyBJIla0H-jCK6JPRQeXQQQPnp8tpWfa2hwo-fSHwb_CPN-jZiloiaMlgtulbqLvQBHBoFB1Q1ra2xJguatiy-pwiJVosSAHf1dh9Z577lT7veQBWRwFWZIV9o7TCWFHw2zsfQ_NLHgl_epVxQg&c=f74182c0&v=3","landing-page-media.co.il/redirectBaseV4-SHILA-ESTETICA.php?targeturl=http://www.ynet.co.il/articles/0,7340,L-4937061,00.html"]	17	5	21
ynet.co.il	376	576	mako.co.il	4	ynet.co.il/articles/0,7340,L-4956094,00.html	mako.co.il/nexter-weekend/Article-86114184282db51004.htm?sCh=3d385dd2dd5d4110&pId=1898243326	h93m4bqqf7ic8qlgb3kc8fi6li8	["ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html","ynet.co.il/articles/0,7340,L-4956094,00.html"]	["ynet.co.il/articles/0,7340,L-4956094,00.html"]	17	5	4
ynet.co.il	376	13026	mako.co.il	4	ynet.co.il/articles/0,7340,L-4915625,00.html	mako.co.il/?partner=Navbar	wX6aoRmcy6cPfr0	["ynet.co.il/articles/0,7340,L-4915625,00.html"]	["paid.outbrain.com/network/redir?p=VjASXvai8R200i7jVZw8b3-H2F_MwKv-KXWdDBRBb0Ohqlke_87l12E8XLHKTr-bfozm-5Q6ZIBaYB__2knYD9M2MOB4Gx6PNfxzJGOMlGM0En6YHOsH-8ngSg_BW0OpgmaWTV6cpBgbuFpMbC6WVvvVTMHsjaUlrC0hAiC9U8vj_8RJ3qWDbq3TDuxbNiT-BBOZsJZzLRhreo4HaFVGXV2zWU5VWH8CoIGMFczS62qcZlELkkUfyZdcwaqCzJgMAYe4rDXbtdqSJ0_GYa2p-x5T0RTpDZo8utrjEGpPxNjn-6c2z6HHqRrGkkP0W9x_TXmRWhglgsm0I8GmWsXLkPWW2QX7zoR9oeNlAWk5AAnfD31RE1QrDLAQTjkiLnu6gIp55Poia0GiNt3tEieweE_cZ9JVkeqaKzJ18t9VIj4qf4e-dHShsfajPqfX6URrff42xy-TsnalRaNuQCSdXEK0FHudrxoQQMsar3supoI-JMOsB3GvywemrvZTjkKAQKulwYAWk_YvThLT9F6Ln-BvCgS8VCffDV94Al89MEy6t04xRslL-VvR_gr3B_JyFKJJqQFZzrwsAi6Gt7letXm6MgB-RluggDCpWoLlE-I2sfhlcHfybNlaycjIfw8XQ6GW8hnh975MTJQAyqSEqqPAeFrLIo3lVH4J35jIJjfKUWAuQtd2G0U0vimx6B4Y2XoZhqPg_xeItenuixnp8VTfjKrMyAQUKVmHZeshcWyBmcy2q_fk6N08Yp1YJZXViOUAq71hIkzxI4JDDAmLffLJWMl59xOQiS6Rxr-nZp7Vsj05Ot35_1kWxO7b47GD&c=8eb721&v=3"]	17	5	30
ynet.co.il	376	576	mako.co.il	4	ynet.co.il/articles/0,7340,L-4855715,00.html	mako.co.il	ed936o9maj5g5pk3lnbfgo9bmlr	["ynet.co.il/articles/0,7340,L-4855715,00.html","ynet.co.il/articles/0,7340,L-4855715,00.html","ynet.co.il/home/0,7340,L-8,00.html","ynet.co.il/articles/0,7340,L-4959589,00.html"]	["ynet.co.il/articles/0,7340,L-4855715,00.html"]	17	5	9
ynet.co.il	376	123017	mako.co.il	4	ynet.co.il/articles/0,7340,L-4856614,00.html	mako.co.il/food-shavuot/Recipe-76d48921feb0931006.htm	Sj4ZBltoG70O2yE	["ynet.co.il/articles/0,7340,L-4856614,00.html"]	["paid.outbrain.com/network/redir?p=_5RlKW7-hq3-4JnSefZXANC3kTVKYJy-BE3nxsF6oBbL6rNg1Ln5stXeNLC4CcgO2JZO4w1jZulhoDiKgGw19lBcjbZ0aDapEX5ZngsjdlA56HQjYwFqPh3bPalVfLQTHFRyP7ECyZdmD5dcK9rp5U1Sy-hxIhpqEFCilT24_ZiqerCCr3HoBaJyhM-Lz2qj3H8bpSqbDicVqmZM_K6lUfpSNT8vTAK9e7dJ8BmHsh4IhgRSB6m6zPUBubmBVxd4-zVH2s93RS-3vZqrJEIlCmm7N5TYHl2n90IUjcBEALOmxub7GlmG7p5Q7gpOK60aST6FfqAyajPMSdS6SiOP09mvDd7R3Mz53rQevL1jR2fYEFCQNvEV1ooZQWzteHKluEAE-iwaapuQavbaqs8O3hfdp2G9UyycuRRhZD7ubILOc06QH1i-pFD2kOWFrhN1-olydQsH1UGfBy4hhb7ZYIjcDDMMWb1-Y228F9qi9MdWA6eGBOrcvsulKiswuaJ-7G5RiazEncLnMMWXfEFsvBwJVER17Xp-tWDF1PTrcmUFky_2kbUcLmqDfstaTPOf14_ENrsFchlM7-HgSzM6RklCluO5655hCaNlc536aqk9pk2tB67fsWbZA07ycYGTekoNBhY_vXndUM8VENV2iSYJspG0IZlV7iWT2NQX5mP5Piuhl48_PNkw4dwCEsiL1AA6QWY75eF8pZX1K3nOgj3sFDj9GcooVw_cVAV6I19nhynp8XOybRqnLFM7B26l_TF9uLmqcLOYQGGnfLcM7mVGXm1zq6GyTdA9bInTXWe_zxgYE_Ca4_2GtLJ7am15FkfwNmQ_WhZPP7108qshww&c=e583cb35&v=3"]	17	5	27
ynet.co.il	376	1822	mako.co.il	4	ynet.co.il/articles/0,7340,L-4952928,00.html	mako.co.il/mako-vod-web-series/go-run-berlad-s1/VOD-639ccf39f97fa51006.htm?partner=SecondNav	Jh54zs4ahy1UfGU	["ynet.co.il/articles/0,7340,L-4952928,00.html"]	["paid.outbrain.com/network/redir?p=ADcg57jYn2mYTarbR47agmetriz4em6X7KKaXp1hJtNq-BX-sCCcCWQ0N2EZasqPChuNeWod1g-BXZNdVXhoRGZOaETWRL9B4MSrc3sXaACZellGEQXdHjar32xbZN-7WeFnqT14xKb3M_TGIicNrPv7j7vK-s_kwh-4qAysvnY2QP-k8DHYkv41FBJEFVsv0LvtRUHDvQb7qaoffYU-eu5MyuS1OCcNSPvN9j2VCXwhdLg-hguhIRsO9BbZloFvyXpWwZq1W3Xv9Ja_pNdJ9Dx_5CU-a-LYsBP9lad5Nq44-vX4vOHP60U1CCmrX0PIwKftGnGiJii8LRyEgoBDMkHcex_V8aTqb4Y25r9FL5-NUMT16OPQOVZbiLG4zIskSDOtf46zoNR_8U9zJu1eJ9hfFa7EP2RAKNQaMQ4XOW5BNO_HI-_KT_Fca0g8jeZRLu0v8cU6wWoTUYij9yYxSlpR4Qskg-cEVOrpv-s6k6BoUrh6rfDXRmlZFl9q_CUvOTJXURo85IP8fYNqMs_8wvoRemwRPLdnvvphGkv9X-YJPh2CbMrP9AeqeSwZh04ciNue1BzET4K8B3b56X7wf_3f3pQsXpzyg_m8oDNfFbA0CrW8_VJpAbckszEvk6TBYqzQxxrTKkJJWUcT_KASjnMes63rbZxob5evO8R90ha6lY-O_3qgQQN1siVtkM5gTRdOKNdCJ9TWNF1yY9IwYgbFD_axqk_n1t8rkD9xRDngXYT7AtiUOQ2ohyrCGK_rx9URVFq8J9vkhj76N9weXC7oJNix1RD5BQODaXgy3d43mhPJx2qr0MGC16siCqIBQezyh3USaO8xRMV5Qlda9x19WMo2rCaQ7djhb-U_5O4&c=55ae6db6&v=3"]	17	5	18
ynet.co.il	376	1822	mako.co.il	4	ynet.co.il/articles/0,7340,L-4804493,00.html	mako.co.il	nYou4dPsqQ7hpwa	["ynet.co.il/articles/0,7340,L-4804493,00.html","ynet.co.il/articles/0,7340,L-4802192,00.html"]	["paid.outbrain.com/network/redir?p=yb68oWZy4-m5ErJf6dr2XtYzsSTO_3uPChIodqhV1nXvFj94z86B8E5qpHP85Da1J5ubyHDUTbgXeEDX2YB1mOBWHfhwsKE7RmDESlNXnuvvuM8yh8J_mVSu8coHFFVkJYCuMRt9EKn0T9ED2tT5_vIi4EIisIkWyp1NjlgR514uoXi4a4L77CXeOuRRkNVTE6PDi3uR3zHwMLhJqyEqgYSbxOtIPjCW_DlJJunYqpL7XYTSYjBfumHvEAJtHK3iK8N9gbT-R2F5IQr7M2AGilpFMWC2GqC_gVfeX804DSt9YmaW7SXVUdme4JO_0Vh7J9zZ-FuQ2uW94MlIa-NohVbQfJb45bsY-YUqaDc5LLCPHsVBtNYZeeCPMjM3Ws5yTfxOv3Div_taD0oICWr3kFdO9nbjle38ZS6nxN3kyyGFCdY2Spofpv8ru08yOl8hdT_tP5-KFiuIFwulKImefOwbxdFqEeQz4CQlM5GCfN0VIxexi7cY8FDMOyf0Y3o0PgQx5w-6RH8VAYyLVugyC8WuDKtRndfF5CtxAUtuRWZ1iQcEtBOjOSmgpfytY4-3l8nP3VrnTzuqQUDDKtnoSLHCHV0TTBC0U8xUhWuzvQ9kVTVPLD1FyIQvhLM5XvDPsghuLqsTeKbjLySllt6M2sPcN8T4ZWrYQi_gSjmOigIerm3Fj6rmBBIIwDxjUldsnKRkzoMbpbG6Y4kSJ3HYrAF0oEbv1iKYmPPGKFehOCgQfz_9h8dLkAwCYAeGmm_HP5nTO-cZuVfJSdyetFoLvluwNftc-ku4sOw8FKoem8o_qH7efl-P1V179OySy7xFuUKsxNHfw8JUoxoYfNh97dCt0bs1ufHQZXXkMqxt4l5Fv4SjK3X5UKNCTVtKREW2syeh2OyE7EVdsidSXNm0K2EuMWsEyJ36LVSMd-mjCN4&c=9a9a554&v=3"]	17	5	4
ynet.co.il	376	123017	mako.co.il	4	ynet.co.il/articles/0,7340,L-4804493,00.html	mako.co.il/news-money/tech-q2_2017/Article-39dacf58430db51004.htm?partner=obarticle	0fekjlvL8OudsGB	["ynet.co.il/articles/0,7340,L-4804493,00.html","ynet.co.il/home/0,7340,L-2,FF.html"]	["paid.outbrain.com/network/redir?p=yb68oWZy4-m5ErJf6dr2XtYzsSTO_3uPChIodqhV1nVfI971YlefF3mapHVHaZc14069sERBC68kOSUDakl3z1iV0eWYiyFFKNWrgb6d07szi5_0_5ZT9BMlvFQ-3jrCDbd5XWZ6BnZbKLoa0f63lfgav9l9hTszur-pFL9t4gBsy0jwk8T9daHz4lPo0PiKnqpXUPQBnge-ab9QMfpWrAECcxy_KqEcDVJSJhDYQDruUQmEmXjdI_SaQGBB0Qog9W1sf0MfIvxHBj1CYoXFLsW2c9nmiCEmmLxQiFRXoyq6NluPGpRWWHykrd7q-sKJVZMeWNovL0v3Bh64M3I9spe4tO3sx5DBsP9mADf64Oq7hYVAU-MARLYxoMNfsT0N5maYMuDKaHQeLbJdK-l9V7XyVG2_VGWbQVOmfeALE6VE4oIsPgtr9pRAFfwbOgdGbyM0rERR8AoKvxucfZt7j0yPGAUipmL5ujmyBomPtXDOVxQ0KzBrB72y6Mnnj0qgi8Zz-vv2XANKnO9DeoRUAarOTCA2CHNxfIinMSH_-t6G53elPibxN5xdgBsecKKW0XDeIKXKDRsq5tU4sccOqmKOOqduSg-nOwAg4e1-7HuixyX7P5gx6cLYprq_QUDcAIrDaw-zKDJfcKj6rIGVi9EmWFm-vmxvBOuIqAHG343OFLkN-tSVq7pq8zmlvZf_aTvb0vnTy8VONlOzONoGrTlVtezGtuZsJeefKVkdqn5AHCguZAD8c6H5V99q7JupYUuDFWANkaoS0olo7joFyMB-CZ32ln7jd_AjkVo8aBG4XnOhH8rFX1zZitbkzUt-nRh4WMHfUF8yt95l0mnKVQZJdzgfO_q51T_22R6wSto&c=ac92390e&v=3"]	17	5	5
ynet.co.il	376	1940	mako.co.il	4	ynet.co.il/articles/0,7340,L-4872991,00.html	mako.co.il/entertainment-celebs/world-2017/Article-57ee492860f2c51006.htm?sCh=46bbe76404864110&pId=1601603947	gk5751o58lh72hl6s1i91i54si7	["ynet.co.il/articles/0,7340,L-4872991,00.html"]	["ynet.co.il/articles/0,7340,L-4872991,00.html"]	17	5	24
ynet.co.il	376	123017	mako.co.il	4	ynet.co.il/articles/0,7340,L-4872991,00.html	mako.co.il/entertainment-celebs/local-2017/Article-045b40a08aa3c51006.htm?sCh=3d385dd2dd5d4110&pId=1758979194	36N18QKTVcHofui	["ynet.co.il/articles/0,7340,L-4872991,00.html","ynet.co.il/articles/0,7340,L-4959047,00.html?utm_source=Taboola_internal&utm_medium=organic","ynet.co.il/home/0,7340,L-8,00.html","ynet.co.il/home/0,7340,L-8,00.html","ynet.co.il/articles/0,7340,L-4967179,00.html"]	["paid.outbrain.com/network/redir?p=N5LQD2jFMf6XED8OrN5b3cl5bIn8bvPy9wFoRbL6imHZfBRsgjsPXOz09ZSDJprywfHlip-iuQq-bHf1Mc00kTLNu0ExfegJzFrGpNmf93oDD0dfLYrch_AMxFVetf0ClxH8OEnxDeeTAU2Od6ER-Cv1Lkkdz6Lh-f07N_6_tChPAlfjaBufQI8H7c6FcU6P0uzt-93GfMzfxoU5L8f4JFr0R6tz0ko4r7zRtpCGawi4vkHT2bmcLVkO2SQNthBRMq9g1Jgu4SEe02znIL8ERnJ1Jyitbzz85u7Fh_VO2foz9tbJKlbXV7YkzsNE4OpCKxrhBdpPmfiEB32_h-ToYUcbHIDfsedWPiu0FVVqfcbHioWLYZClclr6ptm1ABNk-22DZruLbyRKU-7h-PuUEDDTb3GR7B9GLfeSyx8z_QuGk1UCmtJflIYF5QPQLlFsC73mChf_acYNSNEKkno6QHHzXjxBZ_0aJvD_zs0Cd8LJgZO2LqDfESZeIKRqczrZyuYvS3cJsQ9epSGEIfS-28vf38AcV42KQmEAD7ftjmQfpONvOfKAVBibIeJMtFd9l-YxL5pHesHY1MpZOTp-G1sZP3KsZr5uBjetUzl3gTDpuN5mRxxMqaq0EJ9_aZD-fXF6x30X35RR74uZrRSSK6T43wfKjrgyAJGBhbmeaz4gU6FZksovqrkwFhbzFGUvGosvAkxAMgHFckts68tFN0B6hRE_bGtc_oHKlPwvZEu5MmPYqstRV1HXd2kmufzzGz1hr2Imu9AiqBMpG2pbLZ4RqlxT7OdruevPFx91Nm0CCsMywqVScArvEJ06VfQ2mUvOsF7ISv9A153meYfzPNzOoaW-CJn52TNb8kvRAh88a1vw2iq9VlJocErj55tu&c=246cc550&v=3"]	17	5	25
